3.580123000000000055e-01,1.078694000000000042e-01,7.513169999999999571e-02,1.532919999999999942e-02,2.138323000000000029e-01,5.587537999999999672e-01,2.993044000000000260e-01,5.412109999999999838e-02,2.917779999999999818e-01,1.994605000000000128e-01,4.948892999999999764e-01,5.795700000000000296e-01,3.459541999999999895e-01,1.061474000000000029e-01,4.024607000000000046e-01,7.664060000000000317e-01,7.167819999999999747e-02,5.243982000000000365e-01,3.986597000000000057e-01,6.566703999999999875e-01,4.432429999999999704e-02,3.587725999999999971e-01,1.505228000000000121e-01,3.632717999999999781e-01,2.747786999999999868e-01,1.916375999999999913e-01,2.566146999999999734e-01,3.042539000000000216e-01,2.469385000000000052e-01,5.659083000000000307e-01,2.474287000000000014e-01,5.681519000000000430e-01,4.767196000000000211e-01,6.000229000000000257e-01,5.660045000000000215e-01,2.404912999999999912e-01,3.267662000000000067e-01,6.634919000000000233e-01,2.734101999999999921e-01,4.056044999999999789e-01,1.998986000000000096e-01,3.889149000000000078e-01,5.130940000000000500e-01,4.950479999999999881e-01,5.704025000000000345e-01,1.155617000000000033e-01,2.765401000000000109e-01,1.659690000000000124e-02,7.401083000000000522e-01,3.438326999999999911e-01,5.450135999999999870e-01,3.001082999999999945e-01,1.330790000000000028e-01,2.343146999999999869e-01,4.214989000000000097e-01,2.888137000000000065e-01,3.766004000000000018e-01,1.887000000000000005e-03,1.436321999999999877e-01,7.229950000000000265e-02,3.466414999999999913e-01,4.851269999999999749e-01,6.022908999999999624e-01,4.594244000000000105e-01,1.716999999999999915e-01,5.453413000000000288e-01,3.761418000000000261e-01,4.129424999999999901e-01,3.931316000000000255e-01,2.677012999999999754e-01,2.939249999999999918e-01,1.911058999999999952e-01,4.678052999999999795e-01,7.875640000000000418e-02,1.547893999999999937e-01,5.272573000000000398e-01,4.799620000000000275e-02,2.716347000000000067e-01,1.947048000000000112e-01,6.561749999999999527e-01,1.524111999999999967e-01,3.150419999999999887e-01,2.956200000000000147e-02,2.330249000000000070e-01,5.917976000000000347e-01,6.542531999999999792e-01,2.752208999999999905e-01,2.456867000000000079e-01,2.870264000000000149e-01,7.088289999999999869e-02,7.019919000000000020e-01,5.593721000000000387e-01,6.060381999999999714e-01,5.607771999999999757e-01,2.601814000000000071e-01,7.125152999999999626e-01,5.494120000000000115e-01,1.717510999999999899e-01,6.926253999999999467e-01,5.413419000000000425e-01
2.515976999999999797e-01,1.093977000000000005e-01,2.601459999999999884e-01,2.407159999999999855e-02,2.721002000000000143e-01,5.323392999999999597e-01,3.432726999999999862e-01,3.901570000000000038e-02,2.694178999999999879e-01,2.252956000000000125e-01,4.267638999999999738e-01,6.461177000000000170e-01,3.466893999999999809e-01,3.108712000000000142e-01,4.178610999999999853e-01,7.349852999999999525e-01,1.031786999999999982e-01,5.706497999999999848e-01,4.936162000000000050e-01,6.423991999999999480e-01,1.612229999999999913e-02,2.552822000000000147e-01,1.809199999999999975e-01,1.635217999999999949e-01,2.168597999999999915e-01,1.372018999999999878e-01,4.954875000000000251e-01,1.301373000000000113e-01,2.310303999999999969e-01,6.649933000000000094e-01,1.985032999999999936e-01,5.936283999999999450e-01,3.782446999999999893e-01,2.377091000000000065e-01,6.783852000000000215e-01,1.899336000000000080e-01,4.603050000000000197e-01,6.104540999999999995e-01,5.302807000000000492e-01,4.113080000000000069e-01,3.269138999999999795e-01,5.730098000000000136e-01,4.875371000000000010e-01,7.019324999999999593e-01,4.579270999999999758e-01,9.125129999999999353e-02,2.789916000000000063e-01,2.841870000000000160e-02,5.960524000000000377e-01,2.222349000000000130e-01,5.875664999999999916e-01,3.339871999999999841e-01,1.800039999999999973e-01,3.616979000000000166e-01,4.064483999999999875e-01,1.612040999999999891e-01,3.399132999999999738e-01,2.671608999999999789e-01,1.663396000000000041e-01,7.710630000000000261e-02,3.451110000000000011e-01,5.385974000000000039e-01,6.255220000000000224e-01,5.344056000000000362e-01,5.653470000000000023e-02,5.045203000000000326e-01,2.626673999999999953e-01,5.629239000000000326e-01,3.353262000000000187e-01,2.176580999999999932e-01,3.815044000000000213e-01,5.399332999999999494e-01,4.062188999999999939e-01,6.439999999999999891e-02,2.161542999999999937e-01,5.213797000000000015e-01,2.938690000000000052e-02,3.287654999999999883e-01,2.160884999999999889e-01,6.810403000000000429e-01,2.599469999999999836e-01,5.501498000000000221e-01,3.710469000000000128e-01,2.924540999999999946e-01,4.908681999999999768e-01,5.968881000000000325e-01,1.839442000000000021e-01,2.170317999999999969e-01,2.874689999999999745e-01,5.440899999999999903e-02,6.348215000000000385e-01,6.810971999999999582e-01,6.044378000000000251e-01,6.532875000000000210e-01,2.649039000000000255e-01,3.181841999999999726e-01,5.917782000000000320e-01,4.711239999999999872e-02,6.946683000000000163e-01,5.798039000000000387e-01
1.105069999999999941e-01,1.625798999999999994e-01,2.482979999999999909e-01,9.262130000000000363e-02,3.257913000000000059e-01,5.915823999999999527e-01,3.325356999999999896e-01,7.533019999999999994e-02,4.419599000000000166e-01,1.891430000000000056e-01,3.882013000000000269e-01,6.262322000000000166e-01,3.288966999999999863e-01,3.142127000000000114e-01,3.917724000000000206e-01,7.933618999999999533e-01,1.078796000000000060e-01,6.127590000000000536e-01,3.113244000000000011e-01,6.487357999999999736e-01,3.019190000000000068e-02,2.900441999999999743e-01,1.700725999999999904e-01,1.025250000000000050e-01,1.831727999999999967e-01,1.469997000000000109e-01,3.903498000000000245e-01,4.295140000000000069e-02,2.055815000000000003e-01,7.456511999999999585e-01,1.754509999999999958e-01,6.350649000000000433e-01,5.570205000000000295e-01,1.463162000000000074e-01,5.804120999999999864e-01,1.617022999999999933e-01,6.000963999999999743e-01,6.113425000000000109e-01,4.118534999999999835e-01,4.553082999999999991e-01,4.374098000000000153e-01,5.277564000000000144e-01,4.536317999999999739e-01,5.934852999999999934e-01,5.001647000000000176e-01,6.528409999999999769e-02,4.132040000000000157e-01,3.793040000000000300e-02,6.904382999999999493e-01,2.154861000000000137e-01,6.690171999999999786e-01,3.187209999999999765e-01,1.787613999999999870e-01,4.040654000000000190e-01,3.103825000000000056e-01,2.911078999999999750e-01,3.303566000000000003e-01,2.882656000000000107e-01,1.328469999999999929e-01,1.166351000000000054e-01,4.451888999999999985e-01,5.837295000000000122e-01,6.453750000000000320e-01,5.870802000000000520e-01,4.504849999999999827e-02,5.864363999999999688e-01,2.366035999999999972e-01,5.638379000000000030e-01,2.547826000000000257e-01,2.812567999999999735e-01,5.725786000000000486e-01,6.167084999999999928e-01,5.840330999999999717e-01,6.149149999999999755e-02,2.028761000000000037e-01,4.175008000000000052e-01,1.607360000000000039e-02,3.789848000000000106e-01,2.961873999999999896e-01,5.821287000000000544e-01,2.025851999999999931e-01,4.833659000000000150e-01,5.804726999999999526e-01,5.433508000000000226e-01,4.583902000000000254e-01,6.610570999999999531e-01,2.507631000000000165e-01,2.431425999999999865e-01,3.844159999999999799e-01,3.376930000000000209e-02,6.861755000000000493e-01,5.829368000000000327e-01,5.392485000000000195e-01,5.886864000000000541e-01,3.706638999999999906e-01,2.489477999999999969e-01,6.712352000000000318e-01,4.150179999999999841e-02,6.243956000000000506e-01,6.722325999999999580e-01
9.655039999999999456e-02,1.665590999999999877e-01,2.785276999999999892e-01,3.205238000000000254e-01,3.217312999999999978e-01,5.864458999999999644e-01,4.164450000000000096e-01,2.016908000000000034e-01,5.939406999999999881e-01,1.387075999999999865e-01,5.556438999999999684e-01,5.305360999999999549e-01,3.261875000000000191e-01,3.611176999999999859e-01,4.770681999999999978e-01,6.994274000000000324e-01,1.284434999999999882e-01,5.180706000000000477e-01,4.354144999999999821e-01,6.645299000000000067e-01,4.152700000000000141e-02,3.124214000000000158e-01,1.911451000000000122e-01,7.421239999999999781e-02,1.035896000000000039e-01,1.123392000000000002e-01,4.018107000000000206e-01,2.898600000000000135e-02,1.224288000000000043e-01,5.296522000000000174e-01,1.525040000000000007e-01,4.795946999999999849e-01,5.867449999999999610e-01,1.434072999999999876e-01,7.538707999999999521e-01,1.918395999999999990e-01,4.112149999999999972e-01,6.920741000000000254e-01,5.020504999999999551e-01,3.722648000000000068e-01,4.421140000000000070e-01,5.269327999999999790e-01,4.259279999999999733e-01,6.633423999999999987e-01,5.020603000000000149e-01,4.806339999999999918e-02,2.956334999999999935e-01,2.733489999999999878e-02,7.021792999999999507e-01,9.833999999999999686e-02,5.530239000000000127e-01,2.247564999999999980e-01,1.958553000000000099e-01,5.521783000000000108e-01,3.345246000000000053e-01,2.355819000000000107e-01,3.235304999999999986e-01,2.793915000000000148e-01,1.312643000000000004e-01,1.764196000000000097e-01,3.488198000000000132e-01,5.694578999999999613e-01,7.436270000000000380e-01,4.181725000000000025e-01,1.033799999999999997e-02,6.615769999999999706e-01,3.397242999999999791e-01,5.318591999999999764e-01,2.179426999999999892e-01,3.485084999999999988e-01,3.906448000000000143e-01,7.068529999999999536e-01,5.201187999999999922e-01,7.922899999999999388e-02,1.914789000000000074e-01,5.236844000000000499e-01,2.332340000000000108e-02,3.419435000000000113e-01,2.723283000000000231e-01,6.855816000000000132e-01,1.345446999999999893e-01,6.655064000000000535e-01,6.495033999999999530e-01,5.504750000000000476e-01,5.232263999999999804e-01,6.736647000000000052e-01,2.821820999999999913e-01,2.619805000000000050e-01,3.979661999999999922e-01,9.698060000000000014e-02,6.292065000000000019e-01,5.325408000000000364e-01,5.646910000000000540e-01,7.242800999999999823e-01,5.262816999999999634e-01,3.407561000000000062e-01,5.809807000000000166e-01,6.909750000000000614e-02,6.587558999999999498e-01,7.612244999999999706e-01
4.946110000000000090e-02,1.971056999999999948e-01,3.614426000000000028e-01,4.030982000000000176e-01,4.088166999999999773e-01,5.488125999999999838e-01,3.541998000000000091e-01,1.722556000000000087e-01,5.859221999999999486e-01,1.972852999999999968e-01,4.302967999999999793e-01,6.411702000000000234e-01,3.212677999999999923e-01,2.979157000000000055e-01,6.720610999999999668e-01,6.089263000000000314e-01,1.100814999999999988e-01,6.489266000000000201e-01,4.473730000000000206e-01,6.607416000000000400e-01,9.380689999999999862e-02,3.271226999999999885e-01,3.484171999999999825e-01,8.373339999999999950e-02,8.281049999999999522e-02,1.307860000000000134e-01,3.395318999999999976e-01,2.649030000000000135e-02,4.060829999999999995e-02,6.166766000000000192e-01,1.386138000000000092e-01,3.777997000000000161e-01,5.499138999999999555e-01,1.677098999999999951e-01,6.179567999999999728e-01,1.244989999999999986e-01,3.565120999999999984e-01,6.242691000000000212e-01,4.497757000000000005e-01,4.817655000000000132e-01,4.496059000000000028e-01,6.305513999999999841e-01,4.763632999999999895e-01,5.680526000000000186e-01,5.646491000000000149e-01,4.748630000000000212e-02,2.967240999999999906e-01,4.897089999999999776e-02,6.186291999999999902e-01,1.897388999999999881e-01,7.084152000000000227e-01,3.112448999999999910e-01,1.715077000000000129e-01,5.199994000000000005e-01,2.913155000000000050e-01,2.420971000000000095e-01,2.771644999999999803e-01,2.412076999999999971e-01,2.113955999999999891e-01,1.196683000000000052e-01,3.092804000000000109e-01,6.171944000000000319e-01,7.989439000000000402e-01,3.874367000000000227e-01,1.036190000000000028e-02,6.204216000000000175e-01,3.000839000000000145e-01,4.076670000000000016e-01,1.832168000000000130e-01,4.507796000000000025e-01,4.899422999999999973e-01,6.899556000000000022e-01,4.875244000000000244e-01,1.552971999999999964e-01,1.468399999999999983e-01,5.098272999999999833e-01,1.451679999999999984e-02,2.627594999999999792e-01,3.041163000000000061e-01,6.707630999999999455e-01,1.672229000000000076e-01,6.603658000000000028e-01,5.929915999999999521e-01,6.248797000000000379e-01,5.753702000000000538e-01,7.055213000000000179e-01,2.236579999999999957e-01,2.432708000000000093e-01,3.326663000000000259e-01,8.104699999999999405e-02,6.100356000000000112e-01,6.024583999999999495e-01,6.978847999999999718e-01,6.483691999999999789e-01,4.884262999999999799e-01,2.109381999999999924e-01,4.977820000000000022e-01,7.772179999999999367e-02,5.835721999999999854e-01,6.007403999999999522e-01
5.617540000000000033e-02,2.684452999999999978e-01,2.353574999999999973e-01,4.304311000000000109e-01,4.278723999999999861e-01,5.995163999999999493e-01,3.256356999999999724e-01,2.398965000000000125e-01,6.293864000000000125e-01,1.915081999999999895e-01,4.061224999999999974e-01,6.651894000000000418e-01,3.050943999999999878e-01,3.240720000000000267e-01,5.573660000000000281e-01,6.364452999999999916e-01,1.002725000000000005e-01,5.766615000000000490e-01,2.610588999999999826e-01,7.211800000000000432e-01,1.822448000000000123e-01,3.423753999999999964e-01,3.815266999999999964e-01,4.319690000000000335e-02,3.917709999999999942e-02,8.462849999999999540e-02,4.935814000000000035e-01,4.073430000000000106e-02,1.093910000000000021e-02,3.758566999999999880e-01,6.382469999999999810e-02,3.805490000000000261e-01,6.154264999999999874e-01,1.083733999999999947e-01,7.337711000000000094e-01,1.395689999999999986e-01,4.356837000000000071e-01,5.898820999999999648e-01,4.787832000000000199e-01,3.372326999999999964e-01,4.481932000000000138e-01,4.274444000000000021e-01,4.938701999999999814e-01,5.968130000000000379e-01,3.914144999999999985e-01,5.678840000000000277e-02,4.483564999999999912e-01,3.414029999999999843e-02,5.259262999999999577e-01,1.666662999999999895e-01,7.502358000000000082e-01,2.622333000000000025e-01,1.458720000000000017e-01,4.400340999999999836e-01,2.681042000000000147e-01,3.490177999999999892e-01,2.730308000000000179e-01,3.710092999999999863e-01,1.907927000000000095e-01,9.762890000000000457e-02,3.457331000000000154e-01,5.909326999999999774e-01,5.751209999999999933e-01,3.468120000000000092e-01,1.766100000000000048e-03,7.301145999999999470e-01,3.137609000000000092e-01,3.821277000000000146e-01,1.294566000000000050e-01,4.204658000000000007e-01,4.621235000000000204e-01,5.715860999999999859e-01,4.901155999999999846e-01,1.327924000000000049e-01,1.565441999999999945e-01,4.332955000000000001e-01,1.685019999999999921e-02,2.955151999999999779e-01,3.036596999999999769e-01,6.119489000000000178e-01,1.909097999999999906e-01,6.310757000000000172e-01,7.634444999999999704e-01,5.673730999999999636e-01,6.918355999999999950e-01,6.546414999999999873e-01,2.733798000000000061e-01,2.484109999999999929e-01,4.230725000000000180e-01,7.259390000000000287e-02,6.083507000000000220e-01,7.507000000000000339e-01,7.607496999999999732e-01,6.977594999999999770e-01,5.485455000000000192e-01,2.239384000000000097e-01,5.824059999999999793e-01,5.920220000000000343e-02,6.426661999999999653e-01,5.686168999999999807e-01
5.280519999999999659e-02,2.878291000000000044e-01,3.683204999999999951e-01,5.036171000000000397e-01,3.465273999999999854e-01,6.480934000000000417e-01,2.933160000000000212e-01,3.355271000000000226e-01,5.816050999999999860e-01,1.598920000000000063e-01,4.386367999999999934e-01,6.654082000000000052e-01,3.031312999999999924e-01,2.785350999999999799e-01,4.767534999999999967e-01,6.231297000000000086e-01,1.313323000000000129e-01,5.972764000000000406e-01,4.036912999999999752e-01,6.264499999999999513e-01,2.739608000000000043e-01,3.103849000000000191e-01,3.107153000000000276e-01,8.407019999999999771e-02,3.363490000000000230e-02,1.040359000000000006e-01,4.743890000000000051e-01,1.449839999999999983e-02,1.597109999999999849e-02,2.692915000000000170e-01,6.456679999999999364e-02,3.630267999999999828e-01,6.396207999999999894e-01,1.795435999999999976e-01,7.024048000000000513e-01,1.519131999999999982e-01,4.295698000000000016e-01,4.705776999999999877e-01,4.918596000000000079e-01,4.397234999999999894e-01,5.094813999999999732e-01,4.909216000000000135e-01,5.250979000000000063e-01,6.823620999999999714e-01,4.310515999999999792e-01,5.275309999999999722e-02,2.664891999999999816e-01,3.006549999999999848e-02,6.765910000000000535e-01,9.750100000000000433e-02,6.981713000000000502e-01,2.488276000000000099e-01,1.686891000000000085e-01,5.306478999999999502e-01,2.881793000000000271e-01,2.020810000000000106e-01,3.095536999999999872e-01,3.358608000000000149e-01,2.610941999999999985e-01,1.596711000000000102e-01,2.652936000000000183e-01,6.660479999999999734e-01,4.188837000000000255e-01,2.472485000000000099e-01,1.295840000000000013e-02,6.070797999999999472e-01,4.062899999999999845e-01,4.534147000000000038e-01,5.059910000000000102e-02,4.261651000000000189e-01,5.813080000000000469e-01,5.613711000000000118e-01,5.325220000000000509e-01,1.408320000000000127e-01,1.488327999999999873e-01,4.673765999999999754e-01,3.047700000000000062e-02,2.958709999999999951e-01,3.920570999999999917e-01,7.146232999999999613e-01,2.238781999999999994e-01,5.067971999999999477e-01,5.980638999999999816e-01,5.008546000000000387e-01,6.479449999999999932e-01,6.972055999999999809e-01,2.574201999999999879e-01,2.809210999999999792e-01,5.242723999999999718e-01,1.051939999999999958e-01,6.699819999999999665e-01,7.052214999999999456e-01,7.134635999999999756e-01,6.277502000000000359e-01,5.265106000000000508e-01,1.722175999999999985e-01,5.862055999999999933e-01,2.763629999999999906e-02,6.879094000000000042e-01,6.569279000000000091e-01
6.994830000000000492e-02,2.383723000000000092e-01,2.388804999999999956e-01,4.359229000000000021e-01,3.330513999999999974e-01,4.920072999999999808e-01,3.584629999999999761e-01,3.905045999999999795e-01,5.381755000000000289e-01,1.786793999999999882e-01,4.356794999999999973e-01,6.392179000000000055e-01,2.717952000000000146e-01,2.865595000000000225e-01,7.575834000000000179e-01,7.369824000000000375e-01,5.989540000000000142e-02,6.011952000000000407e-01,4.250448000000000004e-01,5.658594999999999597e-01,2.455936999999999981e-01,3.123647999999999980e-01,3.544828999999999897e-01,5.345679999999999876e-02,4.464400000000000313e-03,1.331885999999999903e-01,5.302434000000000314e-01,2.588170000000000054e-02,1.907119999999999996e-02,4.905735999999999986e-01,3.510370000000000157e-02,3.704801999999999818e-01,6.818790999999999602e-01,1.580870000000000053e-01,6.645845000000000224e-01,1.509536999999999962e-01,4.940927999999999987e-01,6.157095000000000207e-01,3.658194000000000168e-01,3.926181000000000254e-01,3.996269000000000071e-01,4.042401999999999940e-01,3.828466999999999842e-01,6.438137999999999916e-01,4.480249000000000037e-01,6.322750000000000592e-02,3.073318999999999912e-01,2.947169999999999998e-02,5.640638999999999514e-01,1.214534000000000030e-01,6.699690000000000367e-01,2.472691999999999946e-01,1.346910000000000052e-01,5.172101000000000059e-01,2.953871000000000135e-01,2.075101000000000029e-01,2.922336999999999851e-01,2.720074000000000103e-01,2.332453999999999916e-01,2.087317999999999951e-01,2.285883999999999971e-01,5.166568000000000271e-01,6.018029999999999768e-01,2.276277999999999913e-01,1.419849999999999932e-02,5.672171000000000296e-01,2.910348999999999853e-01,4.739728999999999748e-01,4.173799999999999732e-02,5.013765999999999501e-01,4.276953000000000005e-01,6.073134000000000032e-01,5.081845000000000390e-01,9.671989999999999754e-02,1.667432000000000081e-01,5.625362999999999891e-01,2.109940000000000079e-02,3.000624000000000069e-01,3.455393999999999965e-01,6.647946000000000133e-01,1.980622999999999967e-01,4.630433999999999939e-01,6.302758000000000527e-01,6.059643000000000113e-01,5.811465999999999577e-01,6.989326999999999623e-01,2.636005000000000154e-01,3.862797000000000036e-01,3.266684000000000254e-01,6.826060000000000461e-02,7.555770000000000541e-01,6.735168999999999739e-01,5.795209000000000055e-01,5.017747999999999653e-01,5.758990999999999971e-01,2.244336000000000109e-01,6.384870999999999741e-01,4.113870000000000027e-02,7.399850999999999512e-01,6.910714999999999497e-01
6.310250000000000581e-02,2.715781999999999918e-01,2.754879000000000078e-01,4.433336999999999972e-01,3.332010000000000249e-01,6.883268000000000164e-01,3.405025999999999886e-01,3.617105999999999932e-01,5.799497000000000124e-01,2.153657999999999961e-01,4.409101999999999744e-01,6.091039000000000314e-01,3.394069000000000114e-01,3.190187999999999913e-01,4.989738000000000229e-01,6.921612000000000320e-01,4.284550000000000164e-02,6.001400000000000068e-01,4.017652999999999919e-01,6.490707000000000004e-01,2.471404000000000101e-01,2.861690000000000067e-01,4.382652000000000214e-01,4.952150000000000302e-02,3.618430000000000257e-02,1.078777999999999959e-01,4.671408000000000227e-01,3.573180000000000106e-02,1.050199999999999918e-02,4.224930000000000074e-01,6.364480000000000137e-02,4.012163999999999731e-01,6.499521000000000326e-01,1.398195999999999883e-01,7.042011999999999716e-01,1.316276999999999864e-01,4.663036999999999876e-01,7.437901999999999569e-01,3.986149999999999971e-01,3.906441999999999970e-01,3.350109000000000004e-01,5.281080000000000219e-01,4.228917999999999844e-01,5.815858000000000416e-01,4.919587000000000265e-01,3.975120000000000042e-02,2.740464000000000233e-01,3.686140000000000250e-02,7.587308000000000385e-01,1.405330999999999941e-01,6.558686999999999712e-01,2.833220000000000183e-01,1.842314999999999925e-01,5.343124999999999680e-01,2.925756999999999941e-01,2.419829000000000008e-01,2.785255999999999843e-01,3.813489999999999935e-01,2.237306000000000017e-01,1.798739000000000032e-01,3.011598999999999804e-01,6.668935999999999753e-01,5.995563999999999893e-01,2.312176999999999982e-01,4.507239999999999858e-02,6.648633999999999933e-01,3.476039000000000212e-01,5.072632000000000252e-01,3.256710000000000160e-02,4.982167000000000123e-01,5.060036999999999452e-01,5.612840000000000051e-01,6.547275000000000178e-01,1.724111000000000116e-01,1.972896000000000094e-01,5.530051999999999746e-01,1.300970000000000078e-02,2.918407000000000084e-01,3.746619999999999950e-01,7.246936999999999962e-01,2.252561999999999898e-01,5.998849000000000542e-01,6.042452000000000378e-01,5.236458999999999975e-01,5.074250999999999623e-01,6.140157000000000531e-01,2.159433000000000047e-01,2.390675999999999912e-01,3.944583999999999868e-01,7.081999999999999407e-02,6.588517000000000401e-01,6.565197999999999867e-01,6.240181999999999674e-01,6.881203999999999654e-01,5.540167000000000286e-01,2.194733000000000100e-01,6.438949999999999951e-01,4.754989999999999911e-02,6.755814999999999459e-01,6.445769999999999555e-01
4.182430000000000175e-02,2.953250000000000042e-01,3.520208000000000226e-01,4.113369000000000053e-01,5.407336999999999838e-01,5.612175999999999831e-01,3.336435999999999846e-01,2.514618000000000131e-01,6.823375000000000412e-01,2.205290000000000028e-01,3.675893000000000077e-01,6.691401000000000154e-01,3.140408000000000088e-01,3.764880999999999922e-01,5.486425999999999803e-01,5.518910000000000204e-01,9.230800000000000116e-02,5.259745999999999588e-01,4.212529999999999886e-01,6.656066999999999956e-01,1.864216999999999957e-01,3.619102000000000152e-01,3.010123000000000104e-01,7.444620000000000404e-02,2.362799999999999970e-02,1.579023999999999983e-01,4.384136000000000144e-01,2.233989999999999934e-02,9.952199999999999588e-03,2.857520000000000060e-01,7.262970000000000537e-02,2.813749999999999862e-01,6.158451999999999815e-01,1.150303000000000020e-01,6.004171999999999843e-01,1.412454999999999961e-01,5.245260000000000478e-01,5.967902999999999958e-01,3.985237999999999836e-01,4.034070000000000156e-01,4.101973999999999898e-01,4.216926999999999759e-01,3.872258000000000089e-01,5.695662000000000225e-01,5.455489999999999506e-01,3.135629999999999667e-02,3.020858000000000154e-01,3.574979999999999825e-02,7.169630000000000170e-01,1.443696999999999897e-01,6.056472999999999995e-01,2.872046999999999795e-01,1.980474999999999874e-01,6.184477000000000446e-01,2.930952000000000002e-01,2.579020000000000201e-01,3.022105999999999959e-01,3.828720999999999930e-01,1.991788999999999921e-01,2.200420999999999905e-01,2.758239000000000107e-01,5.969305999999999779e-01,6.475870000000000237e-01,2.024296999999999902e-01,4.179540000000000338e-02,5.928381000000000345e-01,3.927381999999999818e-01,4.693204000000000264e-01,4.154700000000000060e-02,4.676445000000000185e-01,3.522578000000000098e-01,5.966715000000000213e-01,5.375898999999999539e-01,1.490873000000000059e-01,2.347606000000000137e-01,5.143491999999999509e-01,2.208330000000000015e-02,3.382948000000000066e-01,3.506205000000000016e-01,5.276669999999999972e-01,1.955745999999999873e-01,4.965794000000000041e-01,5.629182999999999826e-01,5.423076999999999481e-01,5.470823000000000214e-01,5.812083000000000110e-01,2.196098999999999968e-01,2.843413000000000190e-01,3.807831999999999883e-01,6.041420000000000123e-02,6.530150000000000121e-01,6.763586000000000320e-01,5.927502000000000049e-01,6.780618000000000478e-01,5.147677999999999976e-01,2.101582999999999923e-01,5.882439999999999891e-01,5.323370000000000185e-02,6.292429999999999968e-01,6.309706999999999955e-01
