8.272480368614196777e-01,7.257431149482727051e-01,3.894130289554595947e-01,6.674448959529399872e-03,1.564994454383850098e-01,2.357510477304458618e-01,6.739090085029602051e-01,3.303274512290954590e-01,7.400320172309875488e-01,7.033823728561401367e-01
6.542518138885498047e-01,6.470658779144287109e-01,5.088905096054077148e-01,1.937343925237655640e-02,4.089285731315612793e-01,4.623834490776062012e-01,5.848196148872375488e-01,3.610237538814544678e-01,7.969929575920104980e-01,7.166603207588195801e-01
5.449026226997375488e-01,5.990110635757446289e-01,5.557776689529418945e-01,6.285642087459564209e-02,3.222459256649017334e-01,5.765069723129272461e-01,5.663523077964782715e-01,3.794079124927520752e-01,6.885469555854797363e-01,7.693485021591186523e-01
5.874480009078979492e-01,5.806012153625488281e-01,5.560832619667053223e-01,3.298359923064708710e-03,3.115500211715698242e-01,7.082656025886535645e-01,5.959439873695373535e-01,3.871013224124908447e-01,7.720597982406616211e-01,8.244997859001159668e-01
5.782624483108520508e-01,5.448962450027465820e-01,6.872723102569580078e-01,9.735592640936374664e-03,4.694094657897949219e-01,7.243025898933410645e-01,5.729935169219970703e-01,3.871531486511230469e-01,8.569560647010803223e-01,8.230191469192504883e-01
5.381419062614440918e-01,5.505242943763732910e-01,6.116387248039245605e-01,1.581682451069355011e-02,4.921650886535644531e-01,8.513928055763244629e-01,5.808635354042053223e-01,3.009483814239501953e-01,7.833652496337890625e-01,8.037344217300415039e-01
5.669143199920654297e-01,5.302578806877136230e-01,7.255401015281677246e-01,8.789556473493576050e-02,4.926011562347412109e-01,8.816536664962768555e-01,5.135307312011718750e-01,4.333709776401519775e-01,8.466007709503173828e-01,8.115327358245849609e-01
5.918070077896118164e-01,5.413041710853576660e-01,8.436067700386047363e-01,8.826584555208683014e-03,4.977329969406127930e-01,8.842903971672058105e-01,5.817993879318237305e-01,4.718693196773529053e-01,8.330214023590087891e-01,7.735391259193420410e-01
4.978692233562469482e-01,5.202742815017700195e-01,8.613858222961425781e-01,0.000000000000000000e+00,5.412974357604980469e-01,8.699368238449096680e-01,5.084400773048400879e-01,4.696358442306518555e-01,8.995328545570373535e-01,8.811515569686889648e-01
4.901071190834045410e-01,4.553650319576263428e-01,8.126155138015747070e-01,0.000000000000000000e+00,6.128286123275756836e-01,8.514049053192138672e-01,4.805431962013244629e-01,4.494870305061340332e-01,8.686283826828002930e-01,7.971475720405578613e-01
5.019944906234741211e-01,5.672457814216613770e-01,7.952964305877685547e-01,0.000000000000000000e+00,5.838524103164672852e-01,8.658815622329711914e-01,5.309478640556335449e-01,3.978629112243652344e-01,8.547698259353637695e-01,8.179330825805664062e-01
5.098328590393066406e-01,5.224523544311523438e-01,7.963891625404357910e-01,0.000000000000000000e+00,4.774671494960784912e-01,8.807505369186401367e-01,5.148485302925109863e-01,3.587073981761932373e-01,9.122580885887145996e-01,8.516072034835815430e-01
5.831054449081420898e-01,4.045635759830474854e-01,8.251720070838928223e-01,3.717280179262161255e-02,5.016654729843139648e-01,8.551324009895324707e-01,5.118945240974426270e-01,4.929860234260559082e-01,8.984909057617187500e-01,8.824505805969238281e-01
4.120134413242340088e-01,4.346654415130615234e-01,8.085681200027465820e-01,0.000000000000000000e+00,4.335591793060302734e-01,9.613379836082458496e-01,4.941405057907104492e-01,4.081434011459350586e-01,8.632470369338989258e-01,8.515734076499938965e-01
5.348368883132934570e-01,5.185273885726928711e-01,8.607575297355651855e-01,4.114149883389472961e-02,5.694223046302795410e-01,8.536896705627441406e-01,4.568169414997100830e-01,4.148211777210235596e-01,7.629706859588623047e-01,8.152899146080017090e-01
5.035705566406250000e-01,4.528192281723022461e-01,9.017646312713623047e-01,8.263741433620452881e-02,5.123689770698547363e-01,8.297278285026550293e-01,5.629624128341674805e-01,3.532602787017822266e-01,8.727777600288391113e-01,9.000868201255798340e-01
4.822426438331604004e-01,4.914398193359375000e-01,9.600374102592468262e-01,2.403228543698787689e-02,5.037582516670227051e-01,9.834401011466979980e-01,4.533667564392089844e-01,4.757962524890899658e-01,9.418848752975463867e-01,8.683551549911499023e-01
4.727270901203155518e-01,4.862579107284545898e-01,8.889648914337158203e-01,0.000000000000000000e+00,4.917877018451690674e-01,8.397969007492065430e-01,4.366497099399566650e-01,3.945427834987640381e-01,8.321236371994018555e-01,9.303921461105346680e-01
