2.251566797494888306e-01,5.346726775169372559e-01,8.229044675827026367e-01,1.756557822227478027e-01,1.509348154067993164e-01,2.576752901077270508e-01,5.986252427101135254e-01,4.662477374076843262e-01,9.130939841270446777e-01,7.937328219413757324e-01
1.825395822525024414e-01,6.118372678756713867e-01,7.044624686241149902e-01,1.786390393972396851e-01,2.063301652669906616e-01,2.883262038230895996e-01,5.611608028411865234e-01,5.807812213897705078e-01,8.469389081001281738e-01,7.902751564979553223e-01
1.331201642751693726e-01,6.234638094902038574e-01,6.199246644973754883e-01,2.624773979187011719e-01,2.888086736202239990e-01,3.465408682823181152e-01,3.983776271343231201e-01,5.831307768821716309e-01,8.930966854095458984e-01,8.006393313407897949e-01
1.507680714130401611e-01,6.812775731086730957e-01,4.856433868408203125e-01,3.187590241432189941e-01,3.828848004341125488e-01,4.270399510860443115e-01,3.054730594158172607e-01,6.368394494056701660e-01,7.971470355987548828e-01,7.950063943862915039e-01
1.774680763483047485e-01,7.860794663429260254e-01,4.312224388122558594e-01,3.642571568489074707e-01,4.515248835086822510e-01,3.348790407180786133e-01,3.022052943706512451e-01,8.027136921882629395e-01,8.609229326248168945e-01,9.192205071449279785e-01
1.307736784219741821e-01,7.158160805702209473e-01,3.809942305088043213e-01,4.166325032711029053e-01,4.387423396110534668e-01,3.694723546504974365e-01,2.951046228408813477e-01,6.956280469894409180e-01,9.074863791465759277e-01,9.215775132179260254e-01
2.182879149913787842e-01,7.266365885734558105e-01,3.803389966487884521e-01,4.790002107620239258e-01,5.269150137901306152e-01,4.337416589260101318e-01,3.061739504337310791e-01,7.620709538459777832e-01,9.063778519630432129e-01,9.131498336791992188e-01
4.717512428760528564e-02,7.413976192474365234e-01,3.652480542659759521e-01,5.009399056434631348e-01,5.740628242492675781e-01,4.019634127616882324e-01,2.758416533470153809e-01,7.971552014350891113e-01,9.580020904541015625e-01,8.956274390220642090e-01
1.085169240832328796e-01,8.577560186386108398e-01,2.145615667104721069e-01,4.882518053054809570e-01,5.422058105468750000e-01,3.400488793849945068e-01,1.596677005290985107e-01,7.745615839958190918e-01,8.324653506278991699e-01,8.657220602035522461e-01
8.892980962991714478e-02,8.582134246826171875e-01,3.042051196098327637e-01,4.493393898010253906e-01,6.015046834945678711e-01,4.176223874092102051e-01,2.381564080715179443e-01,8.287851810455322266e-01,8.007147312164306641e-01,9.211519360542297363e-01
9.380931407213211060e-02,8.222125768661499023e-01,1.125471889972686768e-01,4.038584828376770020e-01,6.166826486587524414e-01,4.206168055534362793e-01,2.618692219257354736e-01,7.401394844055175781e-01,8.546967506408691406e-01,9.197815656661987305e-01
4.601746052503585815e-02,8.104785084724426270e-01,1.971170306205749512e-01,3.811274766921997070e-01,6.014186143875122070e-01,4.139409065246582031e-01,2.162205576896667480e-01,8.838987350463867188e-01,8.926620483398437500e-01,9.255981445312500000e-01
6.010734289884567261e-02,8.866553306579589844e-01,1.019934564828872681e-01,5.292358994483947754e-01,7.120063304901123047e-01,3.731879293918609619e-01,2.881794273853302002e-01,8.800778985023498535e-01,8.445798158645629883e-01,9.334303736686706543e-01
1.403618305921554565e-01,9.069358706474304199e-01,1.563541293144226074e-01,4.380400180816650391e-01,6.622746586799621582e-01,4.655847847461700439e-01,3.203013539314270020e-01,8.744047880172729492e-01,7.799347043037414551e-01,9.183033704757690430e-01
7.446864992380142212e-02,9.012429118156433105e-01,1.319867521524429321e-01,5.372216105461120605e-01,6.978137493133544922e-01,3.904159963130950928e-01,2.711834907531738281e-01,8.293166756629943848e-01,8.952903151512145996e-01,9.399332404136657715e-01
1.103202104568481445e-01,7.843740582466125488e-01,7.568190246820449829e-02,5.042872428894042969e-01,6.563379764556884766e-01,4.505706131458282471e-01,2.198329716920852661e-01,8.125200867652893066e-01,8.715274333953857422e-01,8.899978995323181152e-01
6.545323878526687622e-02,8.574984073638916016e-01,8.705173432826995850e-02,4.654195010662078857e-01,7.175364494323730469e-01,3.461874425411224365e-01,2.884829342365264893e-01,8.532713651657104492e-01,9.014697074890136719e-01,8.353615403175354004e-01
1.032113656401634216e-01,9.100862145423889160e-01,1.237956583499908447e-01,4.569275081157684326e-01,7.246630191802978516e-01,4.260330498218536377e-01,1.734729409217834473e-01,8.557468056678771973e-01,8.972310423851013184e-01,8.745491504669189453e-01
5.768762901425361633e-02,8.825750350952148438e-01,1.316355466842651367e-01,5.108653903007507324e-01,7.526039481163024902e-01,3.633050620555877686e-01,3.134441971778869629e-01,8.905053734779357910e-01,8.750631809234619141e-01,8.811444640159606934e-01
