6.411841511726379395e-01,2.213983535766601562e-01,1.469489187002182007e-01,2.701110243797302246e-01,7.438596487045288086e-01,4.287500083446502686e-01,6.945908665657043457e-01,9.838285297155380249e-02,5.726993680000305176e-01,2.694560289382934570e-01,7.482421398162841797e-01,3.043797314167022705e-01,1.592185497283935547e-01,3.183871880173683167e-02,5.432117581367492676e-01,6.570174694061279297e-01,6.849893927574157715e-01,7.657163739204406738e-01,7.830684185028076172e-01,1.615030467510223389e-01,3.306500315666198730e-01,3.133785724639892578e-01,1.392330676317214966e-01,5.321024656295776367e-01,8.309317380189895630e-02,1.710791438817977905e-01,4.175772368907928467e-01,7.436617016792297363e-01,7.469918131828308105e-01,7.327942848205566406e-01,4.004563391208648682e-01,3.126800060272216797e-01,5.776625871658325195e-01,6.260926723480224609e-01,3.700403273105621338e-01,6.368150115013122559e-01,1.258549988269805908e-01,7.381324768066406250e-01,3.036636412143707275e-01,3.506678342819213867e-01,7.422690987586975098e-01,7.185163497924804688e-01,4.105075597763061523e-01,3.463351428508758545e-01,6.798617243766784668e-01,1.173040568828582764e-01,3.428899943828582764e-01,1.193500533699989319e-01,7.450291514396667480e-01,5.603945851325988770e-01
6.257649660110473633e-01,2.435507327318191528e-01,5.336844325065612793e-01,3.936883807182312012e-01,7.767438888549804688e-01,3.980008363723754883e-01,5.936607122421264648e-01,1.102540194988250732e-01,5.380865335464477539e-01,3.324371576309204102e-01,6.683502197265625000e-01,2.004476338624954224e-01,1.535932272672653198e-01,1.279747635126113892e-01,4.966881275177001953e-01,4.787125587463378906e-01,7.491227984428405762e-01,7.213841080665588379e-01,7.748470306396484375e-01,1.352616250514984131e-01,4.044460058212280273e-01,2.114384919404983521e-01,3.683368861675262451e-01,5.507900118827819824e-01,2.251401245594024658e-01,3.014603555202484131e-01,4.313308000564575195e-01,7.687391638755798340e-01,7.687608003616333008e-01,7.282640337944030762e-01,4.403159916400909424e-01,4.373802244663238525e-01,5.501201152801513672e-01,5.371348261833190918e-01,4.706625938415527344e-01,6.492447853088378906e-01,1.769212633371353149e-01,5.792211294174194336e-01,2.588518261909484863e-01,3.951686322689056396e-01,5.250556468963623047e-01,7.213259339332580566e-01,3.749493956565856934e-01,3.401990830898284912e-01,7.172316312789916992e-01,1.137180179357528687e-01,3.928985595703125000e-01,1.882366538047790527e-01,7.286437749862670898e-01,5.392031669616699219e-01
6.990851163864135742e-01,3.864932060241699219e-01,7.028182148933410645e-01,5.162130594253540039e-01,8.038621544837951660e-01,3.061748743057250977e-01,5.537836551666259766e-01,1.449554264545440674e-01,5.122970938682556152e-01,2.556852698326110840e-01,7.560130953788757324e-01,1.763138473033905029e-01,1.655068993568420410e-01,2.082893997430801392e-01,5.600941181182861328e-01,4.446691870689392090e-01,6.585669517517089844e-01,6.806211471557617188e-01,7.806712388992309570e-01,5.450103059411048889e-02,4.840707480907440186e-01,2.097255438566207886e-01,5.992108583450317383e-01,5.873615741729736328e-01,2.787713706493377686e-01,3.395053446292877197e-01,4.942486584186553955e-01,7.591117024421691895e-01,8.038437366485595703e-01,7.221966981887817383e-01,6.045965552330017090e-01,4.679700136184692383e-01,4.752651751041412354e-01,5.154913067817687988e-01,5.586270093917846680e-01,5.417021512985229492e-01,1.540884524583816528e-01,6.149131059646606445e-01,2.390014827251434326e-01,3.716085255146026611e-01,4.241273105144500732e-01,6.363030076026916504e-01,4.205223619937896729e-01,2.941539883613586426e-01,7.786451578140258789e-01,0.000000000000000000e+00,3.437756001949310303e-01,2.113294452428817749e-01,6.213608980178833008e-01,6.327129602432250977e-01
6.697956323623657227e-01,4.330078363418579102e-01,7.188864350318908691e-01,5.963854193687438965e-01,7.751777768135070801e-01,3.459498584270477295e-01,6.419628858566284180e-01,1.412699371576309204e-01,4.485554993152618408e-01,3.797351419925689697e-01,5.839490890502929688e-01,9.578195214271545410e-02,9.942025691270828247e-02,2.855107486248016357e-01,4.866474270820617676e-01,3.617439568042755127e-01,6.942740678787231445e-01,7.409535050392150879e-01,7.854009866714477539e-01,1.428275555372238159e-01,5.680565834045410156e-01,7.878607511520385742e-02,6.134204268455505371e-01,5.709932446479797363e-01,2.272226512432098389e-01,2.768672704696655273e-01,5.285235643386840820e-01,7.562913298606872559e-01,7.648604512214660645e-01,7.041463255882263184e-01,4.927546381950378418e-01,4.159755706787109375e-01,4.799764454364776611e-01,5.696803331375122070e-01,5.808935165405273438e-01,5.929466485977172852e-01,1.896011829376220703e-01,5.384224057197570801e-01,3.587414324283599854e-01,3.993225693702697754e-01,4.491287171840667725e-01,6.088312864303588867e-01,4.487177729606628418e-01,4.041158258914947510e-01,7.685874104499816895e-01,0.000000000000000000e+00,3.232794106006622314e-01,2.493936866521835327e-01,5.567861199378967285e-01,5.717709660530090332e-01
6.602154374122619629e-01,5.230291485786437988e-01,7.882579565048217773e-01,6.318516135215759277e-01,7.739464640617370605e-01,4.065126180648803711e-01,6.287134885787963867e-01,1.869746446609497070e-01,4.982101023197174072e-01,3.353491127490997314e-01,5.550656914710998535e-01,1.364432275295257568e-01,8.094687759876251221e-02,2.378371506929397583e-01,5.284004807472229004e-01,2.973986864089965820e-01,8.282186388969421387e-01,6.862771511077880859e-01,7.484514713287353516e-01,9.511058032512664795e-02,6.324355602264404297e-01,1.414769738912582397e-01,6.540942192077636719e-01,6.598616242408752441e-01,3.455952107906341553e-01,3.119300603866577148e-01,5.424507260322570801e-01,8.300089240074157715e-01,7.393836975097656250e-01,8.603324890136718750e-01,6.257066130638122559e-01,4.725889265537261963e-01,4.404080808162689209e-01,5.164981484413146973e-01,4.968857765197753906e-01,4.439122974872589111e-01,2.329118698835372925e-01,4.812037944793701172e-01,3.191027045249938965e-01,4.874262809753417969e-01,3.071756362915039062e-01,5.405614972114562988e-01,3.557054996490478516e-01,4.127943217754364014e-01,7.997196912765502930e-01,1.217697858810424805e-01,3.943796753883361816e-01,3.024218976497650146e-01,5.380812287330627441e-01,6.065540909767150879e-01
7.912589311599731445e-01,6.015732884407043457e-01,8.002190589904785156e-01,6.007122993469238281e-01,8.299546241760253906e-01,4.165959358215332031e-01,5.909547209739685059e-01,2.140768319368362427e-01,4.360906481742858887e-01,3.328881561756134033e-01,5.149949193000793457e-01,1.476279795169830322e-01,1.066156327724456787e-01,3.810859024524688721e-01,5.069456100463867188e-01,2.273776382207870483e-01,7.680948376655578613e-01,7.535129785537719727e-01,7.277228832244873047e-01,5.323792248964309692e-02,5.884361863136291504e-01,1.314260214567184448e-01,7.829232811927795410e-01,6.190959215164184570e-01,3.150574266910552979e-01,3.218603134155273438e-01,5.817468166351318359e-01,7.487080097198486328e-01,6.903831958770751953e-01,8.002758026123046875e-01,5.913516879081726074e-01,5.837564468383789062e-01,3.708326816558837891e-01,5.280147790908813477e-01,4.800607562065124512e-01,4.377972483634948730e-01,2.131422162055969238e-01,4.776792824268341064e-01,3.454586863517761230e-01,4.786470234394073486e-01,2.576938867568969727e-01,5.866518020629882812e-01,3.695827424526214600e-01,3.750375509262084961e-01,7.663583755493164062e-01,3.664925694465637207e-02,3.442141711711883545e-01,2.932524979114532471e-01,4.576620757579803467e-01,5.761516690254211426e-01
7.764328122138977051e-01,6.174347996711730957e-01,8.118768334388732910e-01,7.178377509117126465e-01,8.146193027496337891e-01,4.318066835403442383e-01,6.402426958084106445e-01,3.029934763908386230e-01,4.394532144069671631e-01,4.282636940479278564e-01,4.889985918998718262e-01,1.292915642261505127e-01,1.010469049215316772e-01,3.269689381122589111e-01,6.223042011260986328e-01,2.244623452425003052e-01,6.837300658226013184e-01,7.791508436203002930e-01,7.881741523742675781e-01,9.417774528264999390e-02,6.845257878303527832e-01,2.197714708745479584e-02,7.141175270080566406e-01,7.378582358360290527e-01,3.692977428436279297e-01,4.124887287616729736e-01,5.631000399589538574e-01,8.381295800209045410e-01,7.120069861412048340e-01,7.882136106491088867e-01,6.692579388618469238e-01,5.611765980720520020e-01,5.193479061126708984e-01,5.267406105995178223e-01,4.754070341587066650e-01,4.989508390426635742e-01,2.487600892782211304e-01,5.016250610351562500e-01,3.907285034656524658e-01,4.272150099277496338e-01,2.695628106594085693e-01,4.750056862831115723e-01,3.878866732120513916e-01,5.020144581794738770e-01,7.810102701187133789e-01,4.918202012777328491e-02,4.145259261131286621e-01,2.855961024761199951e-01,4.717318713665008545e-01,5.801784396171569824e-01
7.690584063529968262e-01,6.146475672721862793e-01,7.766206264495849609e-01,7.293089628219604492e-01,7.538172602653503418e-01,3.682213127613067627e-01,6.236574053764343262e-01,3.580779433250427246e-01,5.078377127647399902e-01,3.049790263175964355e-01,5.246542096138000488e-01,7.897765934467315674e-02,1.606082767248153687e-01,3.506924510002136230e-01,5.905440449714660645e-01,1.914525181055068970e-01,7.267326712608337402e-01,7.645345926284790039e-01,8.355932831764221191e-01,6.269187480211257935e-02,6.431638598442077637e-01,5.414263904094696045e-02,7.238558530807495117e-01,7.940899133682250977e-01,3.688782751560211182e-01,4.564983844757080078e-01,5.856106877326965332e-01,7.536470293998718262e-01,6.849121451377868652e-01,7.530876994132995605e-01,7.025890350341796875e-01,6.257367134094238281e-01,5.610120892524719238e-01,5.378428101539611816e-01,3.988661170005798340e-01,3.894886076450347900e-01,2.737421095371246338e-01,5.091562271118164062e-01,3.672369420528411865e-01,3.749040663242340088e-01,2.764760553836822510e-01,5.093963742256164551e-01,3.492397069931030273e-01,3.744943141937255859e-01,8.322606682777404785e-01,0.000000000000000000e+00,2.775465846061706543e-01,3.823674917221069336e-01,4.842896759510040283e-01,7.345319986343383789e-01
8.024548888206481934e-01,6.616527438163757324e-01,7.273495197296142578e-01,7.378982305526733398e-01,7.940495610237121582e-01,3.736000955104827881e-01,6.461873054504394531e-01,3.679453432559967041e-01,4.093310832977294922e-01,4.175407588481903076e-01,4.960597455501556396e-01,1.266327798366546631e-01,1.006925776600837708e-01,4.002714455127716064e-01,6.353585720062255859e-01,1.815582066774368286e-01,7.423729896545410156e-01,7.854230403900146484e-01,8.544726967811584473e-01,3.829167038202285767e-02,7.136250734329223633e-01,5.080161243677139282e-02,7.863085865974426270e-01,8.246366381645202637e-01,3.799322247505187988e-01,4.164822101593017578e-01,6.017996072769165039e-01,8.566161394119262695e-01,7.182379364967346191e-01,7.613241076469421387e-01,6.623939275741577148e-01,5.311381220817565918e-01,5.351105928421020508e-01,3.881824910640716553e-01,2.697869241237640381e-01,4.226032197475433350e-01,2.467953562736511230e-01,5.664181709289550781e-01,3.844782114028930664e-01,4.743109643459320068e-01,2.405376136302947998e-01,5.470013618469238281e-01,3.835535645484924316e-01,4.179377257823944092e-01,7.837209701538085938e-01,2.628891170024871826e-02,2.650220096111297607e-01,3.686085343360900879e-01,4.339461326599121094e-01,7.116554379463195801e-01
7.556773424148559570e-01,7.162987589836120605e-01,7.593111395835876465e-01,7.499584555625915527e-01,7.284112572669982910e-01,4.684695303440093994e-01,6.169639229774475098e-01,3.719609975814819336e-01,5.000801086425781250e-01,3.647697865962982178e-01,4.498190283775329590e-01,1.255647093057632446e-01,7.063210010528564453e-02,3.961312770843505859e-01,6.087688803672790527e-01,2.053797543048858643e-01,7.623946666717529297e-01,8.261170983314514160e-01,8.200397491455078125e-01,3.364952281117439270e-02,7.210382819175720215e-01,2.639980055391788483e-02,7.120733857154846191e-01,7.592828273773193359e-01,4.612162411212921143e-01,3.899637460708618164e-01,5.759088397026062012e-01,7.818430066108703613e-01,6.986843943595886230e-01,8.134153485298156738e-01,7.055226564407348633e-01,5.180309414863586426e-01,6.370496153831481934e-01,5.120087265968322754e-01,3.252757787704467773e-01,4.225049912929534912e-01,2.493845969438552856e-01,4.791984856128692627e-01,3.637640476226806641e-01,3.879551589488983154e-01,2.709124684333801270e-01,5.062392354011535645e-01,4.024702906608581543e-01,4.226399362087249756e-01,8.403252363204956055e-01,4.415796324610710144e-02,3.493786752223968506e-01,4.446277916431427002e-01,4.530951976776123047e-01,6.392187476158142090e-01
