-2.236427112377926907e+00,-2.966776097508126320e+00,-1.426719598277224721e+00,-3.922809549934910822e-01,-1.890957943885552828e+00,-2.902835064705677759e+00,-3.146155855432660520e+00,-3.048974177039564193e+00,-1.927963568233501457e+00,-6.008483821815888692e-01,8.370619263201507787e-02,-1.565695806959507497e+00,-1.053195256751679465e-01,-3.538007525241057216e+00,-2.369619987303316577e+00
-8.319170637159952753e-01,-2.264763334982546894e+00,7.248806731627016608e-01,2.916531672500160433e+00,1.231586025668746309e+00,-5.209827420573971413e-01,-9.864125568404392697e-01,3.280594638687255871e-01,6.540853244787168119e-01,-1.311215796829996671e+00,-1.462599854439174507e+00,-1.729558531711695935e+00,4.232885351529393492e-01,-6.418166153461872803e-01,-1.296004628894447563e+00
-9.366268096569615453e-01,-9.642735043459885746e-01,4.951232153370899169e+00,5.429677769273688615e-01,7.089634363490075752e-02,3.471609366248296968e+00,-2.077742157179097438e-01,2.698115620311379637e+00,2.792523028546672226e+00,1.316955237181167471e+00,-3.591133880142795276e-02,-1.521277456206649337e+00,1.621231867390692249e+00,7.847696796627187110e-01,-6.541430780334586137e-01
-2.361570884955712657e+00,4.581855266821352579e+00,2.857376707906168711e+00,8.293325280757282703e-02,-1.722608302520212575e+00,9.828887023177834692e-01,1.324781551646709188e+00,3.371221316382119859e+00,1.046163849306984694e+00,2.287686808344131517e+00,-7.904067221962753909e-01,-6.675302959058505570e-01,1.724537461094016511e+00,3.776656975101288172e+00,-1.891917812077171523e-01
-3.999134192663712506e-01,3.664777329696749408e+00,4.011486216753195500e+00,8.708020774579223744e-01,2.569132843768445529e+00,-1.712941370462443880e+00,2.102802154952741198e-01,4.719053311552545704e-01,-4.096991045139120047e+00,-3.881335980078945536e+00,3.004110136092956296e+00,4.280806696556915369e+00,3.788363519836813520e+00,4.787126100443014565e+00,2.855598800773908597e+00
4.567795342177495277e-01,2.026964851905462162e+00,-2.908092113737806184e+00,-2.728641385982987444e+00,3.857900770249161670e+00,1.104504443467690597e-02,5.215718402498853656e+00,-1.883618034217216408e+00,-1.330672818769475851e+00,-1.721084844661739721e+00,4.889001512214079526e+00,8.463634858622399726e-01,-1.907983604361322527e+00,2.581114255803233615e+00,3.537363651566076683e+00
2.706912136583860651e+00,-3.960087524044173524e+00,-7.389719566387795702e+00,-3.266731503516323798e+00,1.199332938609789068e+00,4.117535613601177147e+00,2.649966481409709917e+00,-1.956400081953697079e+00,-1.297402145148691677e+00,3.474061010640116631e+00,1.267776701114750715e+00,2.306775050465966981e+00,-4.126721353462025732e+00,-1.892369195922693148e+00,2.771944325428029376e+00
2.277977474168041694e-01,-1.648575269683686839e+00,-3.631679418597054898e+00,-2.205322438662189466e+00,-5.251692467705903589e+00,3.619077564452273243e+00,1.828721468996238331e+00,-8.616706546297421276e-01,-4.099545232512094572e-01,2.106525809203482202e-01,-2.205612291826524185e+00,-1.629422850813861068e+00,-3.229023277808200643e+00,-5.198872840059293843e+00,-2.456560822144938872e+00
-7.864989974207198253e-01,2.856710077984721430e+00,2.752287925470924712e+00,1.751607964089189950e+00,-1.858237649820521975e+00,-1.507591283548661121e+00,-1.946829609865330823e+00,-5.130467183284356247e-01,1.866688434114203821e+00,-6.991866412788516616e-01,-4.271757249839889248e+00,-3.049448510513476318e+00,5.923277307523288071e-01,1.732830074143352661e+00,-1.562106543886164767e+00
-7.343295894520608380e-01,9.985066109188064365e-01,2.010194940313608569e+00,1.415607301535229734e+00,2.786924061391945706e+00,-1.344215959997045351e+00,-3.594716996571749146e+00,-8.772408205089470001e-02,9.177466040023872784e-01,5.585655168033643037e-01,-2.681305976401178626e+00,9.978103051180601257e-01,4.357433089900471401e+00,2.990834394179367361e+00,9.997587469622718492e-01
2.181249619460544853e+00,-3.361154733021064267e+00,-1.719257113735007447e+00,-1.891786446990185944e+00,1.725391839108150194e+00,-1.455232541228223209e+00,-1.812460731071726672e+00,-4.969999489707793150e-01,-1.379227584584548083e+00,3.031602703472377147e+00,-1.012073706236333415e+00,8.704976496716184675e-01,1.533850608831591078e+00,2.920769565314027538e+00,3.803647390341773349e+00
1.789425939049903214e+00,6.253670626613518913e-01,-1.430155409104872266e+00,-1.524974119092449287e+00,-4.655988731789444834e+00,2.376927137554846414e+00,2.722517976746726465e+00,-1.085685703539012614e+00,-7.465714192752336276e-01,1.485980742810051769e+00,-1.540881862656014345e+00,-1.928356195032069897e-01,4.500129861695324474e-01,1.767499588711845426e+00,3.011863686483476243e+00
1.202646209612776129e+00,3.024593057811288954e+00,-1.321410540059978933e+00,3.165546458394281171e+00,-2.312487082371679215e+00,2.929032423014745312e+00,2.371485098368019351e+00,4.357027332175501533e-01,3.444507971467822838e+00,1.492015198319700309e+00,-1.034373532081013902e+00,-4.140972785976974602e-01,-8.844997863313998065e-01,-1.540732245617899565e+00,1.398886257631159369e+00
2.780412014950263355e+00,4.105959592797167268e+00,-6.481796613039294552e-01,3.427320323422005988e+00,2.308901178081694372e+00,-2.921497357254918992e+00,2.568628750969943475e+00,2.321307680968531351e+00,3.301263636878541519e+00,-1.098678492016754049e+00,-1.393024872733687580e+00,1.488615768329752953e+00,-2.970570969132377837e+00,-4.067494946369243358e+00,-1.365731078889754313e+00
3.263869882530762379e+00,2.312759665207397397e+00,1.279646261148256414e+00,-1.388806261060036240e+00,-3.730487540648979583e-01,-4.768024513841059076e+00,3.231661267141309191e-01,2.916002387024408726e+00,5.002920688473879274e+00,-1.107256089290837853e+00,1.003507450571220927e+00,2.034566639981768343e+00,-1.989049068815567756e+00,-4.932856061331103881e+00,-3.421950386038507208e+00
