-1.128563573395297448e+00,-1.604491374465212727e+00,-1.585777734886479884e+00,-5.560634037933841478e-01,-3.398444411092977901e+00,-2.934864233576051085e+00,-1.701163019786036568e+00,-2.463007701741542377e+00,8.716438231415624127e-01,-1.269177534892948822e+00,-1.339063065847209577e+00,-2.506236930266409146e+00,-2.350730947849561936e+00,-1.546775546731384843e+00,-2.928642223252453825e+00
-3.036951986018247229e+00,1.399041341307900588e-01,1.392354338807259839e-01,-1.044762799567884981e+00,9.888516781126340804e-01,-1.336380172987236215e+00,2.000850891596653636e+00,3.034266869211425521e-01,1.845105220303598248e+00,2.238815750503467150e+00,-9.880835646646956016e-01,-1.196651924066676198e+00,-2.779582002262824147e+00,-2.424749622318543227e-02,8.729108360026273383e-02
7.002395986000512496e-01,-1.219590782448761956e+00,-9.067902034308503167e-02,4.977084652837451134e-02,-1.196461186713151603e+00,3.033122476377255072e+00,4.535631506995835949e+00,2.895778197359176964e+00,2.285894724367488084e+00,-1.371863743490627230e-01,1.358760457596149385e+00,-2.863283344589805934e-01,5.795082340489041139e-02,9.293452883487215432e-01,6.790022240437805223e-01
1.294079347683598336e+00,-4.465150380943951891e-01,-2.452882936337307529e-01,-5.220810602124160704e-01,-1.481685515001423814e-01,4.619810646458678782e+00,3.382948072053497679e+00,1.797688724054809395e+00,1.717476929508366279e+00,1.771943195323522735e+00,-2.116016833147047027e+00,2.453656624601444847e+00,1.919332194896221366e-01,-1.207802679330246098e+00,-9.564255374305130619e-01
3.420184579774134814e+00,3.440072664517845880e-04,-3.723107948464424166e-01,1.282849143309570394e-01,9.640103527705906616e-01,5.448431960406190377e+00,-6.553006874866380560e-01,-1.869001873557096793e-01,-2.436496193558315593e+00,1.916487181670328388e+00,-1.625295560943157192e+00,-1.956441912117829141e+00,-7.373496562597090520e-01,1.050552714481512107e+00,2.030683150256002989e+00
-1.427074091219191043e+00,-1.091641763525346143e-01,3.304662558520924165e+00,3.291548792467636098e+00,4.040362419787690840e-01,-2.676642575516343214e+00,-4.591278545646492404e+00,-4.087779227373624646e-01,-2.567787610127114650e+00,-1.965583596726476090e+00,3.787220071071746852e-01,-3.810895595245253342e-01,2.861689509982269897e+00,3.409995088168288113e+00,5.561397250861347397e-01
-2.540827405109278736e+00,-8.157478855537261264e-01,1.559713947826548264e+00,-1.804021933592548699e+00,6.511825758635887418e-01,-6.539006276559393704e+00,-6.192889456254444092e+00,-7.002931288578365665e-01,-3.657331668372213240e+00,-2.524004136213930494e+00,1.194524446133369500e+00,6.768348681288775814e-02,1.171621524717355811e+00,-2.416508488784968822e+00,-2.391185484466312072e+00
3.037630837268086026e+00,1.580157396968768779e+00,-1.847780807357881416e+00,-7.702976984635395707e-01,5.190179159930399799e-02,1.352813135904341602e+00,-8.810114138411191398e-01,-4.207913552073688557e+00,-1.609352874822045809e+00,-2.066659775832656365e+00,2.326951197504255331e-01,5.135785244848114495e-01,-2.164368319367828253e+00,-2.698125624193849159e+00,-1.942845461347040059e+00
5.408065100196178143e+00,1.375491786755858259e+00,-1.870339250962894218e+00,-7.065472061922101199e-01,5.642629555471740943e-01,-9.021407694383773435e-02,-1.655823041332422196e+00,-1.384245067083492486e+00,-1.382626519276384913e+00,-3.030295460859474321e+00,-3.595032877178209324e-02,-1.155973559148168794e+00,-2.568044445876841220e+00,9.305901851547956349e-01,2.976882214164885188e+00
-6.226590099742813633e-01,6.350805039505518224e-01,2.339115723699898286e-01,5.837876579813655598e-01,3.284567188884242928e+00,-1.085748055559766279e+00,-1.496302480728326056e+00,1.657528598954620014e+00,1.356577895386838595e+00,-8.022910301516228415e-01,-1.513963837153377456e+00,1.137172757383202004e+00,1.411651707518968513e+00,-1.862695442625703357e-01,-9.978915514867676695e-01
